,Variable_0,Variable_1,Variable_2,Variable_3,Variable_4,Variable_5,Coefficient_0,Coefficient_1,Coefficient_2,Coefficient_3,Coefficient_4,Coefficient_5,Coefficient_const,PValue_0,PValue_1,PValue_2,PValue_3,PValue_4,PValue_5,PValue_const,VIF_0,VIF_1,VIF_2,VIF_3,VIF_4,VIF_5,AIC,BIC,Rsq,RMSE,AdjRsq,Significant_Variables,Multicolinearity,Base_MEV_ID,Durbin_Watson,BreuschPagan,jarque_bera,OVXCLS,DCOILWTICO,SP500,T10YIE,DBAA,VIXCLS
1532,DCOILWTICO_lag7,SP500_lag0,T10YIE_lag0,DBAA_lag14,,,-138.89015416786836,15.58115795078994,16545.041966795947,-3768.9520883707846,,,-40930.90217413312,3.0679227712409138e-12,2.2231365935562134e-206,1.6908188664439364e-86,4.8357951910598246e-17,,,5.104198690419462e-57,3.3935507974775976,5.565786906817937,4.052864506941029,3.792638420761947,,,42235.23987442598,42263.435680284274,0.8636118291247402,6262.4911903741,0.8633486585104126,Pass,Fail,51,0.022122669641020744,4.835813227829851e-75,7.335289374063635e-130,,True,True,True,True,
1533,DCOILWTICO_lag7,SP500_lag0,T10YIE_lag7,DBAA_lag0,,,-175.20198144255767,17.132393934263092,16207.559879889563,-2099.1221189686985,,,-49908.82578700255,7.06995091712612e-16,1.450540274496903e-222,1.2744737697236442e-73,8.530025088998682e-06,,,2.0266220953535634e-75,3.8891470726840547,5.919307595953935,4.484761658607466,4.085081953469539,,,42303.01730042197,42331.213106280265,0.8590899588135636,6365.459310145502,0.8588180629309077,Pass,Fail,51,0.019204304041104434,3.306709014199353e-66,5.544568339617649e-146,,True,True,True,True,
1534,DCOILWTICO_lag7,SP500_lag0,T10YIE_lag7,DBAA_lag7,,,-169.28704639358943,16.481748402053757,16600.40414230784,-2859.344429477363,,,-45834.00528973476,2.9566195406567713e-15,2.2241888808562342e-216,2.6149402136575443e-77,6.072801069303042e-10,,,1.1469673973330042e-66,3.831882102223775,5.729207254370028,4.495973553237689,3.9455873656276577,,,42284.485594690814,42312.68140054911,0.8603410146790403,6337.138759206423,0.8600715327970896,Pass,Fail,51,0.019010686298749538,2.423741590860601e-69,4.701155440047864e-148,,True,True,True,True,
1535,DCOILWTICO_lag7,SP500_lag0,T10YIE_lag7,DBAA_lag14,,,-164.4283286706094,15.854163143767703,16977.221174771734,-3610.81360273833,,,-41771.00656819563,8.474596018159892e-15,8.372239655276952e-213,1.7898418945181936e-81,1.0498033162871447e-15,,,1.0121159316464611e-58,3.7887150254808697,5.482736659167641,4.4913085471419105,3.7727352441255437,,,42258.379721164114,42286.57552702241,0.8620845727167832,6297.456845061213,0.8618184551532845,Pass,Fail,51,0.019511608087697734,4.619178333778903e-76,3.416079619949478e-140,,True,True,True,True,
1536,DCOILWTICO_lag7,SP500_lag0,T10YIE_lag14,DBAA_lag0,,,-154.3861195784641,17.076973393729386,15453.44868154822,-2377.5580008802003,,,-48273.16411352537,6.486766019128403e-13,8.90519428027238e-216,2.1828605458011626e-67,7.531398835773123e-07,,,1.4340602973779555e-69,3.7639399794586934,6.03359500334169,4.411980155272883,4.180167401873816,,,42331.709990449606,42359.9057963079,0.8571308008697298,6409.557981381316,0.8568551246533666,Pass,Fail,51,0.01911348742840544,7.275769219241636e-74,4.6245657698849914e-147,,True,True,True,True,
1537,DCOILWTICO_lag7,SP500_lag0,T10YIE_lag14,DBAA_lag7,,,-149.6842737824144,16.84862006458165,15427.284398351534,-2676.6995558638273,,,-46540.304438699364,2.9414322346693613e-12,1.3915510218254873e-223,6.241558210146855e-69,8.71140008096058e-09,,,1.6591108304174747e-67,3.77195177833625,5.636957792935413,4.306249601349352,3.930844221138864,,,42323.05176096242,42351.24756682072,0.8577248436260337,6396.218795385954,0.8574503136571501,Pass,Fail,51,0.019392786895286316,3.158299373807806e-75,1.8678876648928407e-150,,True,True,True,True,
1538,DCOILWTICO_lag7,SP500_lag0,T10YIE_lag14,DBAA_lag14,,,-144.4034854773974,16.184417903926935,15832.025135700107,-3471.132361350882,,,-42262.81215353483,8.93920839896815e-12,6.43244195902298e-219,5.841050232268178e-73,2.0162765253202468e-14,,,5.119511346772246e-59,3.722131635467461,5.408907901915523,4.311180783250311,3.7668505519901494,,,42297.57765326268,42325.773459120974,0.8594583411682839,6357.133226835504,0.8591871561054152,Pass,Fail,51,0.018836799675770434,1.4379611805192393e-77,1.6728881142729007e-156,,True,True,True,True,
1539,DCOILWTICO_lag7,SP500_lag7,T10YIE_lag0,DBAA_lag0,,,-187.66531958183623,16.596531779733382,17443.96323883813,-2544.4702344432385,,,-47983.67577441029,1.823278128933837e-19,3.7225103221443462e-211,3.999595584757314e-96,6.194718114419543e-08,,,1.14100559533447e-70,3.581650073891915,5.934783644900723,3.9019507949655923,4.080934781299997,,,42287.101442424544,42315.29724828284,0.8601650971243042,6341.128703397322,0.8598952757969994,Pass,Fail,51,0.022648564460818775,4.576999896325026e-65,2.5971664507431083e-151,,True,True,True,True,
1540,DCOILWTICO_lag7,SP500_lag7,T10YIE_lag0,DBAA_lag7,,,-184.50455460798744,16.233355296587543,17642.162674285835,-2957.008262101731,,,-45709.958551220196,3.3334614984832114e-19,7.328830434034531e-205,3.3255137052154315e-98,2.784013602707609e-10,,,1.438656047563904e-64,3.5323695591904674,5.928315306576077,3.9154021231910505,4.072387466882133,,,42276.55450769678,42304.75031355508,0.8608730341562578,6325.056836164424,0.8606045788434865,Pass,Fail,51,0.022984642630550143,3.0418427680712096e-67,8.576491713444111e-150,,True,True,True,True,
1541,DCOILWTICO_lag7,SP500_lag7,T10YIE_lag0,DBAA_lag14,,,-178.37661460599742,15.681056576891207,17897.93209080158,-3614.8141256531144,,,-42112.40194427863,1.7681909371549377e-18,2.3694473521592897e-202,5.986268202117057e-102,2.667292448075146e-15,,,1.0075623192547965e-57,3.483746964605575,5.6797010670781605,3.9047139439479777,3.9025191047327548,,,42253.81699589228,42282.01280175058,0.8623870654296436,6290.54688392464,0.8621215315472117,Pass,Fail,51,0.023103813879943445,4.419902199146453e-73,3.5805116034354924e-143,,True,True,True,True,
1542,DCOILWTICO_lag7,SP500_lag7,T10YIE_lag7,DBAA_lag0,,,-188.12370229824674,16.8297591833634,16792.47559959878,-2466.5277880140325,,,-47712.33758893734,2.7112749692902803e-17,2.812453932325266e-206,2.347403458907335e-76,3.137568913424904e-07,,,4.391248650408618e-67,3.9299119598825856,6.01565073966198,4.458976921334365,4.11376175179408,,,42378.14510152223,42406.34090738052,0.8539022994866834,6481.573730381337,0.8536203936487416,Pass,Fail,51,0.0231685783393385,9.046827058590797e-65,1.2357618962242379e-165,,True,True,True,True,
1543,DCOILWTICO_lag7,SP500_lag7,T10YIE_lag7,DBAA_lag7,,,-185.4476157014726,16.411686347575582,17071.072770494335,-2936.037197956774,,,-45159.76994674164,3.7911383320882273e-17,1.807644670656142e-198,1.5125118531487063e-78,1.0743586301027541e-09,,,1.6760727481828304e-60,3.875712215156735,6.035552771156999,4.489128879631377,4.11870644871577,,,42367.09396468843,42395.289770546726,0.8546772080881071,6464.361601111484,0.854396797491075,Pass,Fail,51,0.0225693972951254,2.3916129449850225e-65,1.4705266805202705e-172,,True,True,True,True,
1544,DCOILWTICO_lag7,SP500_lag7,T10YIE_lag7,DBAA_lag14,,,-180.31592328043777,15.792312042038585,17438.478014682085,-3662.2039901552794,,,-41229.05251362123,1.1579223396030294e-16,2.495722181474372e-194,1.8469049783975402e-82,6.89783222107153e-15,,,3.6117660102204455e-53,3.8267441888708644,5.802378754751959,4.487555302543903,3.9563223896650164,,,42343.58971172372,42371.785517582015,0.8563116925840877,6427.905597519885,0.8560344358404004,Pass,Fail,51,0.023265657473944833,1.3991661424848485e-70,3.819791658222492e-163,,True,True,True,True,
1545,DCOILWTICO_lag7,SP500_lag7,T10YIE_lag14,DBAA_lag0,,,-159.9989547127949,16.731995766564143,15770.940144440792,-2802.8663842777687,,,-45608.5827220655,3.676457632395471e-13,2.4112514997664703e-196,5.684881924332046e-67,1.4606722161129905e-08,,,5.066293063795735e-60,3.789156032325568,6.194295595469445,4.431323674382045,4.233877215251535,,,42421.34088182504,42449.536687683336,0.8508335540687293,6549.291889834857,0.8505457268696337,Pass,Fail,51,0.02007919296429212,4.171001273439236e-69,1.0280801849863348e-174,,True,True,True,True,
1546,DCOILWTICO_lag7,SP500_lag7,T10YIE_lag14,DBAA_lag7,,,-158.75448513622771,16.770721849767426,15590.352293697593,-2780.762321073007,,,-45538.49575516332,6.185482181250155e-13,2.3271378451576814e-202,7.555537447601735e-67,1.1923963601333967e-08,,,5.442178178753598e-60,3.805701175851267,5.994156413406156,4.340085597909571,4.123803239729558,,,42420.94551974803,42449.141325606324,0.8508619319060471,6548.66888249947,0.8505741594639942,Pass,Fail,51,0.01998594682180124,7.301611374736393e-69,7.986517020410244e-179,,True,True,True,True,
1547,DCOILWTICO_lag7,SP500_lag7,T10YIE_lag14,DBAA_lag14,,,-153.43557135166134,16.110529182457267,16000.741995959579,-3551.922033718713,,,-41387.64940708742,1.8384468146007123e-12,3.701500935016136e-197,1.1815825983490577e-70,9.638247603017366e-14,,,3.1118848460626848e-52,3.7512559043503937,5.777895938394227,4.3479505733548125,3.969788170098682,,,42397.94444086985,42426.140246728144,0.852503616879472,6512.525859918522,0.852219012184594,Pass,Fail,51,0.019640123479074918,4.050700950756122e-71,9.936710670071261e-182,,True,True,True,True,
1548,DCOILWTICO_lag7,SP500_lag14,T10YIE_lag0,DBAA_lag0,,,-199.45897489843435,15.95990279028479,18648.34152677036,-3233.49174419073,,,-44684.8551129924,2.0063863630489647e-21,9.936489275763935e-209,1.7855970678133354e-110,1.4910634987797306e-12,,,4.8086762882051664e-65,3.6191572480714327,5.504025165144297,3.7859466998294495,3.817558538854773,,,42298.29317920576,42326.488985064054,0.85940993957142,6358.227809447948,0.8591386611142495,Pass,Fail,51,0.023321299636194507,2.971557166274178e-71,1.5676730624999333e-154,,True,True,True,True,
1549,DCOILWTICO_lag7,SP500_lag14,T10YIE_lag0,DBAA_lag7,,,-200.71188420511277,15.835572903988322,18753.149662465155,-3351.4852168010275,,,-43936.96757866878,6.960560809168586e-22,1.378364509595241e-200,4.22329161079704e-111,5.331588325307062e-13,,,8.962181977414772e-61,3.583377363864892,5.701468002371714,3.807617030181342,3.950526875805006,,,42296.269091587266,42324.46489744556,0.859546815439434,6355.131929572041,0.859275801093924,Pass,Fail,51,0.024155946314513406,1.080314019800573e-71,1.5256734080019455e-155,,True,True,True,True,
1550,DCOILWTICO_lag7,SP500_lag14,T10YIE_lag0,DBAA_lag14,,,-198.00387720142072,15.511852690524254,18900.94808846552,-3726.8228472618844,,,-41814.815471333684,1.0789293852077607e-21,5.790615584743895e-196,3.751413979199927e-113,7.364354517533964e-16,,,1.3565044100727712e-55,3.543189331260035,5.667421212234725,3.8112818738273564,3.9278562195390907,,,42283.2803006195,42311.4761064778,0.8604219970363634,6335.301172992241,0.8601526714155941,Pass,Fail,51,0.023701761841337533,1.1123979899740804e-72,2.8151530447528398e-157,,True,True,True,True,
1551,DCOILWTICO_lag7,SP500_lag14,T10YIE_lag7,DBAA_lag0,,,-201.15688939653754,16.124144151832827,18102.54391636562,-3218.8832920508376,,,-44067.06624163581,3.473495185375061e-19,3.3783655970996113e-202,4.660051988812051e-89,7.036041251427966e-12,,,1.1183234029432957e-60,3.9664869497460273,5.5755151776401615,4.323692509992934,3.844013739248326,,,42396.96177794875,42425.15758380705,0.8525733497774607,6510.986191687546,0.8522888796371374,Pass,Fail,51,0.022326603763368414,1.8710063659310603e-69,1.1826186943238745e-170,,True,True,True,True,
1552,DCOILWTICO_lag7,SP500_lag14,T10YIE_lag7,DBAA_lag7,,,-202.67828676160428,15.949352025014853,18273.826515942827,-3389.9246606006336,,,-43056.29632539729,1.122365493764026e-19,1.0210745224206482e-192,5.7078392686124186e-90,1.2878980036644051e-12,,,5.354939321461436e-56,3.921757964121121,5.800853003366692,4.3627303813772516,3.9909754409168916,,,42393.622746889116,42421.81855274741,0.8528100518373812,6505.757208510129,0.8525260384304104,Pass,Fail,51,0.021928600599922382,8.439717673165042e-69,3.7521332133051e-176,,True,True,True,True,
1553,DCOILWTICO_lag7,SP500_lag14,T10YIE_lag7,DBAA_lag14,,,-200.58967036777733,15.56357612836561,18512.37645278214,-3829.525442976579,,,-40615.37832763175,1.2350126040588642e-19,1.3126927625173294e-186,2.4689501083692206e-92,8.575264180099868e-16,,,2.227338181315082e-50,3.877177446924929,5.788043766177474,4.378822884103163,3.978879736317693,,,42379.19883579647,42407.39464165477,0.853828195928527,6483.217311301191,0.8535461471025328,Pass,Fail,51,0.022167347296942263,1.4141395082278703e-70,1.1215575802343627e-174,,True,True,True,True,
1554,DCOILWTICO_lag7,SP500_lag14,T10YIE_lag14,DBAA_lag0,,,-144.08649017964365,15.8440158306182,16030.062121138952,-3783.613603977106,,,-40087.44329424188,1.1452557978532361e-10,7.824604384719232e-179,3.1946875384577276e-66,1.81103344462644e-14,,,5.326227224190207e-48,3.7664246481807484,5.957293793323751,4.458694871386239,4.03087974350204,,,42502.101209767694,42530.29701562599,0.8449221545334753,6677.803796979419,0.8446229208712148,Pass,Fail,51,0.021821147720368955,1.5486458772013852e-70,5.526936442690247e-191,,True,True,True,True,
1555,DCOILWTICO_lag7,SP500_lag14,T10YIE_lag14,DBAA_lag7,,,-145.82352586867947,16.13460531615036,15669.420532703465,-3459.5765316157976,,,-41526.023056366015,8.817812897161045e-11,1.5916243895657085e-182,3.638466807127626e-64,3.422518945797496e-12,,,2.251437024676046e-49,3.7915503879044175,5.9952149233903524,4.389312197993106,4.082997474299928,,,42512.425682051384,42540.62148790968,0.8441497382627097,6694.4136402541435,0.8438490141686676,Pass,Fail,51,0.021940768296597073,1.7128127292951005e-69,6.024379862629891e-193,,True,True,True,True,
1556,DCOILWTICO_lag7,SP500_lag14,T10YIE_lag14,DBAA_lag14,,,-144.53589665807246,15.70715742768154,15989.22952422224,-3938.4724984377262,,,-38903.22897744755,8.593578675933151e-11,1.63218458159286e-175,1.3911522386349856e-66,2.013893075268599e-15,,,8.708494000905275e-44,3.746726044200302,6.002816710299274,4.418672345475623,4.082791393365238,,,42497.76579336234,42525.96159922064,0.8452453625080389,6670.841341508453,0.8449467524984067,Pass,Fail,51,0.021067978424027682,4.5718827606891623e-69,1.5108444578632487e-201,,True,True,True,True,
1557,DCOILWTICO_lag14,SP500_lag0,T10YIE_lag0,DBAA_lag0,,,-123.06716766443672,16.709630177873375,14985.213864747686,-2416.2324340462046,,,-47951.76169527153,5.810713003744422e-10,3.625984245136383e-208,2.0050069831127644e-75,4.697911235875854e-07,,,3.262298957892373e-69,3.219418112579035,6.1503841046681895,3.7627924454783255,4.234224709179197,,,42295.7584668565,42323.9542727148,0.8595813246110279,6354.3511576313085,0.8593103768534032,Pass,Fail,51,0.019854835844332896,5.493858311299395e-59,3.895371392874379e-158,,True,True,True,True,
1558,DCOILWTICO_lag14,SP500_lag0,T10YIE_lag0,DBAA_lag7,,,-118.70839793975618,16.073934534122237,15410.091841244292,-3158.8534811804348,,,-43969.26763878917,1.0844148822344113e-09,6.931992932325229e-205,1.3116922619314769e-79,1.1500198989350422e-11,,,7.618039720830133e-62,3.125429028699374,5.864304062440962,3.784646474729783,4.015129836259461,,,42275.03304283743,42303.228848695726,0.8609748625084896,6322.741727785169,0.8607066036807203,Pass,Fail,51,0.020532035432527143,3.550453916785747e-63,7.437221219299414e-149,,True,True,True,True,
1559,DCOILWTICO_lag14,SP500_lag0,T10YIE_lag0,DBAA_lag14,,,-113.40540940130751,15.512274202599741,15707.25420089547,-3837.5226441970476,,,-40283.04363303821,3.714690848291783e-09,2.9580049731810277e-203,9.626612176687029e-84,2.3036943534934428e-17,,,4.856107879801052e-55,3.0892553619481826,5.5857446130971,3.7624115273204777,3.824788612242094,,,42249.153627080406,42277.3494329387,0.8626955448913405,6283.492339146036,0.8624306062418303,Pass,Fail,51,0.020717220630500213,8.413908155042584e-70,2.9930764831366057e-140,,True,True,True,True,
1560,DCOILWTICO_lag14,SP500_lag0,T10YIE_lag7,DBAA_lag0,,,-141.77074202033205,17.107277281464363,15018.625474847595,-2123.1601979469738,,,-49364.292058683626,1.2460999348717618e-11,5.832543845656522e-218,1.1603155566474125e-69,9.492720712390575e-06,,,1.7438058876115933e-72,3.521229575873807,6.005290791037275,4.0563887488730215,4.183961334790355,,,42322.28453733178,42350.48034319008,0.8577773636998842,6395.0381223175145,0.8575029350721947,Pass,Fail,51,0.018761229398377325,6.538337472227364e-63,3.29660132132618e-157,,True,True,True,True,
1561,DCOILWTICO_lag14,SP500_lag0,T10YIE_lag7,DBAA_lag7,,,-136.97668370634165,16.41331472277673,15492.615464498436,-2933.4650619644167,,,-45039.76691570737,2.4473289697782112e-11,8.814281872137954e-213,1.0711842938813197e-73,3.132452522491154e-10,,,4.238318009069793e-64,3.4184716177662113,5.754290978294095,4.0946773799819045,3.9817906179371407,,,42302.252168125946,42330.44797398424,0.859141833200832,6364.287517509489,0.8588700374134723,Pass,Fail,51,0.01857360213938307,2.164075331778114e-65,4.821525966951367e-160,,True,True,True,True,
1562,DCOILWTICO_lag14,SP500_lag0,T10YIE_lag7,DBAA_lag14,,,-131.72941902657965,15.797857947164049,15850.42021383017,-3672.3917153775856,,,-41050.55731922846,7.999279418861871e-11,1.7710599278024573e-209,7.91833455140317e-78,6.167679097629103e-16,,,1.9723560344700952e-56,3.378627858395912,5.505261123979612,4.084379302013591,3.805849954304563,,,42276.39124732693,42304.58705318523,0.8608839643909316,6324.808373499299,0.8606155301688205,Pass,Fail,51,0.019284448134061324,1.6892375311155199e-71,8.228309780911516e-151,,True,True,True,True,
1563,DCOILWTICO_lag14,SP500_lag0,T10YIE_lag14,DBAA_lag0,,,-169.20598814430184,17.09928774795173,15878.205900297313,-2253.3737047358427,,,-48856.59357363736,1.436797185758414e-14,2.3922994334268947e-217,3.0267160497369133e-69,2.900572628991445e-06,,,6.318288477815057e-71,3.873883164140402,6.015637766551247,4.536256536035871,4.217694042037328,,,42324.20104993921,42352.39685579751,0.857646133089316,6397.987832988353,0.8573714512428893,Pass,Fail,51,0.01854603788341199,2.0111872620632845e-69,2.6751904219842557e-152,,True,True,True,True,
1564,DCOILWTICO_lag14,SP500_lag0,T10YIE_lag14,DBAA_lag7,,,-166.0061203874306,16.80692665185643,15964.4637802125,-2626.722802622906,,,-46749.04584571408,2.864792505447799e-14,1.98139235947802e-225,3.687085875772134e-71,1.4453897696360344e-08,,,1.1308747149568248e-68,3.83647019045243,5.574812101377476,4.471373993404274,3.919485826993345,,,42313.92974970112,42342.12555555942,0.8583480347333086,6382.1951201162365,0.8580747072557076,Pass,Fail,51,0.018797269324336625,5.197409218566103e-71,1.5238630986754525e-156,,True,True,True,True,
1565,DCOILWTICO_lag14,SP500_lag0,T10YIE_lag14,DBAA_lag14,,,-160.53699341667155,16.142072456794253,16365.098920999439,-3424.803827985841,,,-42456.565100997635,9.572754176871376e-14,2.2485921796660714e-220,3.640244166312993e-75,3.6684084234194663e-14,,,5.497756038695925e-60,3.7893099619559045,5.358385695778386,4.475786839433755,3.7594504288108928,,,42288.64938106038,42316.845186918676,0.8600608928462965,6343.490952268698,0.8597908704494731,Pass,Fail,51,0.01844382007160619,6.644358184513876e-74,6.713314072703696e-162,,True,True,True,True,
1566,DCOILWTICO_lag14,SP500_lag7,T10YIE_lag0,DBAA_lag0,,,-155.39405018013935,16.501410996878626,16383.894207265943,-2621.29109562452,,,-47185.2265159648,1.7180529493911785e-14,3.9205225591714506e-205,2.990159994062446e-91,4.2707385892037714e-08,,,3.584147478811522e-67,3.3100131954970964,6.018612907548181,3.6106717961656765,4.1805151167198344,,,42309.75215890455,42337.94796476285,0.8586325243900073,6375.782992173855,0.858359745855304,Pass,Fail,51,0.021837682478603522,9.290229930283841e-61,7.760669346849428e-165,,True,True,True,True,
1567,DCOILWTICO_lag14,SP500_lag7,T10YIE_lag0,DBAA_lag7,,,-153.7461801564558,16.0922151128672,16671.47597131411,-3086.9538259706524,,,-44635.62296450874,1.0997403159276319e-14,4.281637058955958e-200,8.281021737598758e-94,6.675885907140041e-11,,,1.961377418895745e-61,3.21131250431458,5.940790874159131,3.6459296355528075,4.10382753468026,,,42297.129505258796,42325.32531111709,0.8594886475555552,6356.447764138468,0.8592175209710025,Pass,Fail,51,0.02206907801042759,2.6705778005510026e-62,1.8456716709853135e-163,,True,True,True,True,
1568,DCOILWTICO_lag14,SP500_lag7,T10YIE_lag0,DBAA_lag14,,,-147.64726481716025,15.553737912831004,16919.49333247848,-3730.858038589301,,,-41120.28852050148,5.634574702400688e-14,8.417490047552693e-198,1.4044415855460557e-97,6.204371574509683e-16,,,7.06785063895904e-55,3.1671089776340784,5.692419903672434,3.631281922193275,3.9326474397803146,,,42274.30978321912,42302.50558907742,0.8610232425716225,6321.641490567023,0.8607550770966039,Pass,Fail,51,0.022415385239527786,2.2505937278138387e-68,2.9492757689301603e-154,,True,True,True,True,
1569,DCOILWTICO_lag14,SP500_lag7,T10YIE_lag7,DBAA_lag0,,,-151.18979677781556,16.772511628934154,15515.376374606567,-2519.6584833815477,,,-46979.0463438674,1.7812821893148996e-12,4.1937971697361614e-201,1.208691192368937e-71,2.8159199793169073e-07,,,6.817136932600922e-64,3.5583562644923528,6.103407674263879,4.042606633061306,4.214051943517096,,,42400.03595678284,42428.23176264114,0.8523550864014746,6515.804127352716,0.8520701951065426,Pass,Fail,51,0.02365260654192344,7.107122943942297e-63,4.570466974320934e-176,,True,True,True,True,
1570,DCOILWTICO_lag14,SP500_lag7,T10YIE_lag7,DBAA_lag7,,,-150.11338444188078,16.309779885124385,15887.48883225944,-3039.3319311289547,,,-44169.88896514752,1.0472185313163714e-12,2.3948566938233535e-194,3.113931415138082e-74,4.0310924337774467e-10,,,1.1621761454793148e-57,3.4561117291083585,6.059415724316873,4.1002826914586565,4.155193318321182,,,42387.276456012376,42415.47226187067,0.8532588897931653,6495.830374940512,0.8529757424507498,Pass,Fail,51,0.023018413993709217,4.416084222102704e-63,7.5035853731996e-185,,True,True,True,True,
1571,DCOILWTICO_lag14,SP500_lag7,T10YIE_lag7,DBAA_lag14,,,-144.7694837548167,15.705566413333637,16238.139411226746,-3749.753612372087,,,-40329.74060216085,3.5016749567878938e-12,1.6970022678832817e-190,4.054053023041936e-78,2.840481710863645e-15,,,1.2152982557974702e-50,3.411787899915963,5.824931003079519,4.092764418231031,3.990601937683429,,,42363.93845125655,42392.13425711485,0.8548977182047892,6459.455287850528,0.8546177330976108,Pass,Fail,51,0.023893158142495992,7.218027618411004e-68,3.4162022798238085e-173,,True,True,True,True,
1572,DCOILWTICO_lag14,SP500_lag7,T10YIE_lag14,DBAA_lag0,,,-173.2650917453214,16.740062634843493,16160.434692239083,-2691.2019253357976,,,-46116.96191286729,1.5108292483169895e-14,1.1889163520121719e-197,2.2084612882250234e-68,5.69286018366262e-08,,,4.08511992056485e-61,3.8948147217757727,6.167908648444977,4.560762318727907,4.26854440975927,,,42415.0490625799,42443.244868438196,0.8512845208149683,6539.384338191893,0.8509975637880797,Pass,Fail,51,0.020633835324180085,2.3480429467901893e-66,3.929939685595594e-180,,True,True,True,True,
1573,DCOILWTICO_lag14,SP500_lag7,T10YIE_lag14,DBAA_lag7,,,-173.96306857948048,16.712125893368373,16108.652477543583,-2743.7243186852866,,,-45669.80172840963,8.916443646420559e-15,4.8531117474079225e-204,9.825303988048227e-69,1.6073427780813518e-08,,,6.137123759642537e-61,3.8620818979612737,5.914725867139539,4.511288106397264,4.104705105744006,,,42412.58875741316,42440.78456327146,0.851460492396874,6535.514241994595,0.8511738749195887,Pass,Fail,51,0.020505334720495663,3.1735386817471395e-66,5.8728371826537274e-186,,True,True,True,True,
1574,DCOILWTICO_lag14,SP500_lag7,T10YIE_lag14,DBAA_lag14,,,-168.58655684388282,16.05309743551997,16517.140775768712,-3516.5677759453365,,,-41514.51635613877,2.7822878502006197e-14,1.8099462951800604e-198,1.5895182316331273e-72,1.3631900349911952e-13,,,5.175610443001383e-53,3.8111716653076937,5.71225406606748,4.5187754195274605,3.9559098285171204,,,42389.68914254627,42417.884948404564,0.8530884153410593,6499.602500183456,0.852804939056141,Pass,Fail,51,0.020298837479286985,6.783136052443664e-69,1.7979718204890717e-187,,True,True,True,True,
1575,DCOILWTICO_lag14,SP500_lag14,T10YIE_lag0,DBAA_lag0,,,-187.61439320337436,16.125273615497388,17929.449076974164,-3042.799118442131,,,-45301.56178233214,8.631337434900195e-20,5.322467224702197e-206,2.342038232511604e-111,7.55885101034599e-11,,,1.0191739610249656e-64,3.4107175541465256,5.691983903276496,3.4554992617655165,3.987356434292508,,,42305.752151025095,42333.94795688339,0.8589043853711754,6369.6494711987525,0.8586321314114478,Pass,Fail,51,0.02187743137450899,9.5990392509013e-67,5.104247538909312e-163,,True,True,True,True,
1576,DCOILWTICO_lag14,SP500_lag14,T10YIE_lag0,DBAA_lag7,,,-190.05738874132186,15.946954696133977,18119.710558980667,-3225.3638760955137,,,-44218.35021279646,8.144349560942206e-21,3.1838511050138694e-199,1.3855481402526093e-112,7.24371335748853e-12,,,1.3639566799149168e-60,3.3171340807986964,5.817731923419826,3.4928381181310453,4.053092841574145,,,42301.14835340338,42329.34415926168,0.8592166359104016,6362.597416104345,0.8589449844601564,Pass,Fail,51,0.022542953980848508,2.3635584488193443e-67,3.665820754764301e-164,,True,True,True,True,
1577,DCOILWTICO_lag14,SP500_lag14,T10YIE_lag0,DBAA_lag14,,,-186.64656705715134,15.620549896420659,18254.25170157801,-3603.3730779853013,,,-42090.88654126448,1.7928807248510088e-20,1.1988623366551395e-194,1.3214870745437324e-114,1.4088170773436669e-14,,,1.9711756598622373e-55,3.277759197515415,5.779938564860106,3.493809007880324,4.027164018040582,,,42288.85462464493,42317.05043050323,0.8600470704100929,6343.804232579271,0.859777021341902,Pass,Fail,51,0.02237510139928485,1.0609916841424667e-68,1.3519858482086936e-165,,True,True,True,True,
1578,DCOILWTICO_lag14,SP500_lag14,T10YIE_lag7,DBAA_lag0,,,-185.66655109053352,16.31055550961799,17224.334720298033,-3016.815694837864,,,-44698.302325219556,1.7613445442553372e-17,4.3800963090370937e-200,7.146040701026627e-90,3.2782009863526655e-10,,,2.0269325756341336e-60,3.656327833818761,5.759002410176312,3.8600408875733843,4.011281492151783,,,42404.73528887438,42432.931094732674,0.852020814210615,6523.1759381003,0.8517352779138676,Pass,Fail,51,0.02261992149336879,6.412634562437128e-67,2.1503626316897312e-178,,True,True,True,True,
1579,DCOILWTICO_lag14,SP500_lag14,T10YIE_lag7,DBAA_lag7,,,-188.46214870471982,16.082404493027013,17485.19870498303,-3250.7005931640415,,,-43364.24680188978,1.8317341455691087e-18,9.009641331107434e-192,2.59067424297741e-91,1.9036574234001562e-11,,,7.399385968061058e-56,3.553942970651103,5.918327224330095,3.9178044796840266,4.094188483113349,,,42399.154521993914,42427.35032785221,0.8524177003409601,6514.422354628249,0.8521329298640492,Pass,Fail,51,0.022209916613814787,2.1181311554582015e-66,1.7419412612097415e-185,,True,True,True,True,
1580,DCOILWTICO_lag14,SP500_lag14,T10YIE_lag7,DBAA_lag14,,,-185.36122263356057,15.69625873161697,17697.7701385788,-3690.687726612987,,,-40927.82829600474,3.154191799823108e-18,8.516105693072416e-186,1.3242191510294952e-93,1.96285715679552e-14,,,2.7670961164863924e-50,3.5103384867025764,5.900614498764902,3.9285845336689205,4.078056514506485,,,42385.61713896532,42413.812944823614,0.8533760182032488,6493.237379119606,0.8530930968683781,Pass,Fail,51,0.022670401671761854,4.993873836906446e-68,9.065275740884715e-184,,True,True,True,True,
